id,external_id,title,channel,duration_seconds,stratum_format,stratum_duration,sampling_source,v_tiene_transcripcion,v_fuente_transcripcion,v_transcripcion_auto,v_palabras_por_signo,v_tiene_puntuacion,v_cobertura_transcripcion,v_transcripcion_completa,v_tiene_metadatos,v_tiene_descripcion,v_apto_panel,ritmo_ppm,ritmo_cv,p_tramo_silencioso,palabras_por_frase,preguntas_1000w,mattr_200,p_palabras_contenido,hapax_ratio,long_media_palabra,muletillas_1000w,cifras_100w,anios_1000w,porcentajes_1000w,unidades_1000w,atribucion_1000w,conectores_1000w,matizadores_1000w,absolutos_1000w,ratio_matiz_absoluto,marcadores_estructura_1000w,capitulos_10min,tiene_indice,cta_1000w,patrocinio_1000w,anticipacion_1000w,promocional_1000w,enlaces_total,enlaces_externos,enlaces_fuente,tiene_fuentes_externas,desc_caracteres,desc_timestamps,titulo_palabras_clave,cobertura_titulo,foco_promesa,densidad_tema_100w,n_tags,titulo_p_mayusculas,titulo_exclamaciones,titulo_es_pregunta,titulo_superlativos,titulo_numero_lista,titulo_banderas,et_porcion,et_formato,et_caducidad,et_promesa,et_trazabilidad,et_navegabilidad,et_calidad_dato,et_idioma,et_categoria_yt
384,yQQNMgBAuuA,qué le está pasando a españa??? doy mi opinión sincera - vlog semanal 11,Melo,3635,entretenimiento,largo,chart_canal,1,youtube_auto,1,12.6,1,1.02,1,1,1,1,153.1,0.293,0.049,12.6,20.81,0.5437,0.452,0.599,4.13,26.41,1.36,0.22,0.11,0.75,0.0,19.19,0.65,7.22,0.149,0.43,0.0,0,0.11,0.0,0.22,0.11,3,1,0,1,373,0,6,0.333,0.032,0.45,4,0.0,0,1,0,0,0,muy_largo,conversacion_larga,perenne,pregunta,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
389,dZxk1ow3BMY,NAVAJA CRIMEN MEMORIA DE UN GRAN FIN DE SEMANA: TAYLOR SWIFT MISS SUDAMERICA | BLENDER,BLENDER,2906,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,7550.0,0,1.04,1,1,1,1,155.9,0.254,0.031,,,0.6071,0.49,0.656,4.23,24.11,2.4,0.79,0.13,1.85,1.46,9.14,2.91,8.34,0.386,0.4,2.89,1,0.4,0.0,0.26,0.4,0,0,0,0,1130,14,10,0.8,0.0,1.14,22,1.0,0,0,0,0,1,largo,conversacion_larga,perecedero,declarativa,sin_enlaces,con_indice,transcripcion_automatica,es,Entertainment
373,uY99GAofFc8,Wile E. Coyote contra el Correcaminos: ¿¡quién GANARÁ!? | Looney Tunes en Latino @WBKidsLatino,WB Kids Latino,2398,entretenimiento,largo,busqueda_semilla,0,ninguna,0,,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,,,,1,0,0,0,457,0,8,,,,30,0.233,2,1,0,0,1,largo,sin_clasificar,perenne,pregunta,solo_enlaces_propios,bloque_continuo,sin_transcripcion,es,Film & Animation
377,KCNEsg6Atj0,¿Cuál es la MÁXIMA VELOCIDAD que puedo alcanzar en la VIDA REAL?,TheGrefg,1834,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,7.2,1,0.97,1,1,1,1,145.4,0.309,0.016,7.2,18.46,0.5739,0.451,0.648,4.05,21.61,3.06,0.23,0.45,3.15,0.0,9.0,0.68,4.73,0.226,1.58,0.0,0,0.68,0.0,0.68,0.68,12,6,0,1,888,0,6,0.833,0.014,1.06,6,0.471,0,1,0,0,0,largo,sin_clasificar,perenne,pregunta,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
362,6pCVmJD6YaY,La Ciudad de $100 Mil Millones que fue un FRACASO Total,Kibara,2102,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,12.1,1,1.07,1,1,1,1,161.1,0.263,0.028,12.1,7.97,0.6147,0.459,0.64,4.33,17.9,1.84,0.35,0.71,3.19,1.77,10.99,1.77,4.96,0.416,0.18,0.0,0,0.0,0.18,0.35,0.18,2,1,0,1,730,0,4,1.0,0.005,0.76,24,0.293,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
367,nDaTmxewtRk,Relatos de Viajeros en el Tiempo Vol.11------------- (Especial PreHistoria),Ciencia Ficción 360,5068,entretenimiento,largo,busqueda_semilla,0,ninguna,0,,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,,,,0,0,0,0,1087,0,5,,,,29,0.143,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,sin_transcripcion,es,Entertainment
374,3iPRic11QKU,El Hacendado - Película Completa de Acción y Drama,PALENCIA TV Peliculas De Accion 🎬,5595,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.49,1,1,1,1,73.2,0.522,0.118,,,0.6024,0.476,0.662,4.12,10.4,1.08,0.0,0.0,1.17,0.0,3.51,0.15,7.32,0.083,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,729,0,5,0.2,0.973,0.01,10,0.146,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Film & Animation
501,Y3_k5-XuLUc,La historia de Cyrano 🤩 un imperio pastelero - Marcas Que Impactan💰: Cyrano,Nicolás R Muñoz,2741,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,4006.5,0,1.17,1,1,1,1,175.4,0.161,0.011,,,0.6193,0.455,0.663,4.45,7.86,2.56,0.25,1.37,3.49,0.25,7.49,1.75,5.62,0.368,0.25,2.63,1,0.0,0.0,0.12,0.0,2,0,0,0,647,0,7,1.0,0.01,0.45,46,0.102,0,0,0,0,0,largo,conversacion_larga,perenne,declarativa,solo_enlaces_propios,con_indice,transcripcion_automatica,es,Entertainment
502,rwDB9FHzBR4,"Siempre al Oeste 01x02 - Juan Gómez-Jurado: ""El egocentrismo es fundamental para un creador""",Zenda,2201,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,1.12,1,1,1,1,168.0,0.202,0.014,,,0.543,0.407,0.661,3.98,26.94,1.61,0.32,0.0,1.79,0.32,20.45,0.97,4.22,0.311,0.49,0.0,0,0.0,0.0,0.0,0.0,2,0,0,0,498,0,9,0.778,0.0,0.49,0,0.086,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
363,M14vI2bY6to,El ÚLTIMO VLOG de 2025!!!!!!!! 🥹,GER,3086,entretenimiento,largo,chart_canal,1,youtube_auto,1,9.9,1,1.48,1,1,1,1,221.4,0.237,0.039,9.9,8.43,0.5807,0.43,0.627,3.94,15.72,1.98,0.26,0.09,1.58,0.18,11.24,0.7,7.02,0.16,0.7,0.0,0,0.18,0.09,0.26,0.26,7,0,0,0,901,0,3,0.333,0.001,0.05,29,0.786,8,0,0,0,2,largo,sin_clasificar,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Comedy
361,3_hqnVm8Ck8,EL PAYASO MÁS PELIGROSO de LA DEEP WEB * CREEPER la PELICULA,PARCERICO,4255,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,1259.2,0,0.59,1,1,1,1,88.8,0.506,0.12,,,0.573,0.493,0.627,4.32,10.48,1.76,0.0,0.0,1.43,0.16,3.65,1.27,10.01,0.168,0.48,0.0,0,0.16,0.0,0.16,0.16,3,1,0,1,267,0,5,1.0,0.0,0.94,0,0.917,0,0,0,0,1,muy_largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
364,eRMGgcjxMJY,MARATÓN de Biper y sus Amigos 🎁🎵✨| Canciones Infantiles Cristianas,Biper y sus Amigos,2624,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.09,0,1,1,0,14.2,0.889,0.239,,,0.5794,0.402,0.854,3.81,9.69,2.1,1.62,0.0,0.0,0.0,8.08,0.0,19.39,0.025,0.0,0.0,0,0.0,0.0,0.0,0.0,9,3,0,1,803,0,6,0.167,0.002,0.65,20,0.226,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_parcial,es,Music
369,3lmG0tiaRFE,"Puerto Williams, Lugares que Hablan, Canal 13.",El 13,7842,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.67,1,1,1,1,100.4,0.423,0.099,,,0.6133,0.46,0.551,4.36,11.81,2.39,0.84,0.0,4.88,0.61,8.76,0.38,6.4,0.128,0.46,0.0,0,0.08,0.0,0.23,0.08,4,1,0,1,167,0,5,1.0,0.001,0.69,7,0.143,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
365,xXKuJJZ_eXc,la PEOR película de ¨TERROR¨ que he visto (pero eso es BUENO) Análisis de MEGAN,Nokiru,1890,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,1.41,1,1,1,1,211.7,0.112,0.0,,,0.5937,0.464,0.682,4.16,9.0,1.65,0.0,0.0,1.5,0.75,6.75,1.8,7.35,0.293,0.3,0.0,0,0.0,0.0,0.3,0.0,4,1,0,1,1528,0,7,0.857,0.001,2.5,0,0.344,0,0,0,0,0,largo,explicativo,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Film & Animation
366,kolcGgJuVKA,Sobreviví 100 Días en NAVIDAD 🎄 en Minecraft Hardcore,SoyCubo,3806,entretenimiento,largo,chart_canal,1,youtube_auto,1,9.2,1,1.1,1,1,1,1,165.5,0.163,0.008,9.2,13.81,0.5563,0.443,0.545,4.13,22.48,2.09,0.0,0.1,0.19,0.0,12.67,1.24,7.33,0.222,1.24,0.0,0,0.1,0.0,0.1,0.1,3,1,0,1,200,0,5,1.0,0.0,0.2,6,0.268,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
368,YOn_z2I6iqE,Su vida dejó de ser color de rosa - Mi hermana adorada | Tu Voz Estéreo,Caracol Televisión,3023,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,8.3,1,1.14,1,1,1,1,170.6,0.27,0.01,8.3,16.06,0.54,0.427,0.602,3.93,11.4,0.88,0.0,0.0,0.81,0.0,7.68,0.47,6.75,0.134,0.12,0.0,0,0.0,0.0,0.12,0.0,2,0,0,0,1287,0,7,0.571,0.045,0.4,12,0.093,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
376,3iFnJbFpkyo,Aquí Está Tu Enamorado (1963) | Tele N | Película Completa | Antonio Aguilar,Tele N,6360,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.74,1,1,1,1,110.6,0.408,0.099,,,0.5923,0.475,0.637,4.17,9.98,0.92,0.0,0.0,1.45,0.09,4.6,0.26,7.33,0.097,0.26,0.0,0,0.0,0.0,0.26,0.0,0,0,0,0,336,0,7,0.429,0.0,0.67,21,0.185,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Film & Animation
375,jLf53bLtlNc,TODOS VAN A LLORAR HOY EN EL F2F😂,Nexxuz World,8550,entretenimiento,largo,chart_canal,1,youtube_auto,1,7.0,1,0.85,1,1,1,1,128.0,0.324,0.046,7.0,24.94,0.5301,0.468,0.566,3.88,26.25,1.59,0.11,0.77,2.9,0.33,9.48,0.82,7.56,0.164,0.38,0.0,0,0.0,0.0,0.27,0.0,3,0,0,0,169,0,1,0.0,,,27,1.0,0,0,0,0,1,muy_largo,sin_clasificar,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
370,ytsu50Ugeow,Entrevista con ALBEREE Y GUARI,Martin Cirio,3790,entretenimiento,largo,chart_canal,1,youtube_auto,1,11.6,1,1.36,1,1,1,1,204.2,0.148,0.008,11.6,13.57,0.5259,0.428,0.596,3.87,29.46,1.71,0.0,0.0,2.56,0.23,19.23,0.47,9.77,0.094,0.08,0.0,0,0.16,0.0,0.31,0.16,2,1,0,1,461,0,3,0.333,0.308,0.02,2,0.538,0,0,0,0,1,muy_largo,conversacion_larga,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
372,f-0nxowFsNQ,HIST  UNIVERSAL WALTER CICLO ANUAL 2023 11VO SEMANA,PREUNSCH 2026,6181,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,6475.5,0,0.84,1,1,0,1,125.7,0.266,0.043,,,0.508,0.482,0.539,4.7,7.64,2.2,1.93,0.0,2.47,0.39,12.35,0.31,3.24,0.217,0.31,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0.125,0.394,0.02,0,1.0,0,0,0,0,1,muy_largo,sin_clasificar,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Entertainment
371,8s_jn8RJxqo,FREE COVER DE GAITAS Y SUS AMIGOS VOL.1,DjRubenViloria,1972,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.69,1,1,1,1,103.1,0.306,0.061,,,0.5495,0.457,0.674,4.17,3.24,1.39,0.0,0.0,0.29,0.0,5.6,0.29,8.26,0.09,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,0,1,458,0,4,0.5,0.093,0.15,0,1.0,0,0,0,0,1,largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Music
387,fbuT3rOpPyI,Último Verano Capítulo 11 | Doblado en Español | Son Yaz,Último Verano - Son Yaz en Español,2499,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.54,1,1,1,1,81.6,0.547,0.167,,,0.6364,0.494,0.687,4.33,8.53,1.0,0.0,0.29,2.65,0.29,5.88,0.88,7.94,0.164,0.0,0.0,0,0.0,0.0,1.77,0.0,3,0,0,0,1366,0,5,0.2,0.17,0.06,19,0.167,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Film & Animation
378,4IkeIUce8WA,Raymond Y Sus Amigos Men And The City 12 Julio 2022 Martes En Vivo Completo,Entretenimiento Boricua,2118,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.52,1,1,1,1,78.6,0.475,0.113,,,0.563,0.433,0.722,4.04,15.14,1.44,0.0,0.0,1.08,0.0,9.73,1.44,11.53,0.161,1.08,0.0,0,0.0,0.0,0.36,0.0,1,1,0,1,447,0,8,0.25,0.304,0.07,63,0.236,0,0,0,0,0,largo,directo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
380,ZsXsPX5ncjo,👉 resumen: ALUMNOS DE UNA ESCUELA SE CONVIERTEN EN ZOMBIES INTELIGENTES | ahora te cuento,Ahora te cuento,2307,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,15.0,1,1.03,1,1,1,1,154.4,0.106,0.0,15.0,0.0,0.6536,0.554,0.701,4.78,0.34,1.58,0.17,0.0,0.17,1.35,3.87,0.51,3.54,0.25,0.17,0.0,0,0.34,0.0,0.17,0.34,3,0,0,0,1916,0,8,0.625,0.002,1.01,20,0.722,0,0,0,0,1,largo,resumen_evento,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
379,c2NoDlbn-Zo,ESCOLTA MORTAL juro protegerla a costa de su vida -  Pelicula completa en español - NARCOS,Aire TV CINEMA,5736,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.62,1,1,1,1,93.7,0.558,0.188,,,0.5953,0.455,0.643,4.06,15.51,0.79,0.0,0.0,0.56,0.78,7.14,0.33,7.03,0.11,0.33,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1090,0,10,0.7,0.003,0.59,10,0.278,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Film & Animation
383,-tVHhgiM9eI,Nunca sabes cómo puede acabar una jornada de pesca.,Carlos Kayak Fishing,3553,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,,0,0.52,1,1,1,1,77.5,0.693,0.218,,,0.5077,0.484,0.614,3.84,29.21,1.57,0.0,0.0,1.53,0.0,8.28,1.31,5.01,0.328,0.65,0.0,0,0.22,0.0,0.65,0.22,0,0,0,0,251,0,5,0.8,0.045,0.22,3,0.024,0,0,0,0,0,largo,sin_clasificar,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Entertainment
381,Az5C9h61NzE,"Soy Una Sirena, No Puedo Amar A Personas Normales",Mi Diario Animado Español,5693,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,8.8,1,1.2,1,1,1,1,179.6,0.135,0.005,8.8,9.57,0.6539,0.527,0.63,4.51,4.52,1.47,0.0,0.0,1.17,0.35,4.11,2.35,8.16,0.329,0.12,0.0,0,0.0,0.0,0.47,0.0,1,0,0,0,452,0,5,0.8,0.001,0.22,14,0.225,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Film & Animation
385,tnOnNc5a9RY,"FRIDA KAHLO, LA HISTORIA DETRÁS DE LA ARTISTA",El mito de Lydia,2951,entretenimiento,largo,busqueda_semilla,1,youtube_manual,0,,0,0.92,1,1,1,1,137.8,0.166,0.01,,,0.6363,0.505,0.714,4.65,2.36,2.43,5.02,0.0,2.66,0.3,8.11,0.89,4.28,0.291,0.15,0.0,0,0.15,0.0,0.0,0.15,3,0,0,0,499,0,5,1.0,0.0,1.74,4,1.0,0,0,0,0,1,largo,explicativo,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_humana,es,Entertainment
382,9O-cqiPaB04,¡Receta de CHEESECAKE SIN HORNO de oreo! #ComeParaCreer | Programa completo (08/08/26),América TV,1567,entretenimiento,largo,chart_canal,1,youtube_auto,1,7.8,1,0.94,1,1,1,1,141.4,0.261,0.019,7.8,11.38,0.5519,0.44,0.638,4.15,15.44,1.63,0.0,0.0,0.54,0.27,11.92,2.17,7.31,0.342,0.0,0.0,0,0.0,0.0,0.27,0.0,5,0,0,0,649,0,7,0.571,0.014,0.43,28,0.377,2,0,0,0,1,medio,directo,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
386,hAdWiQEMuoA,SAIKO SORPRENDIDO CUANDO MORA LE LLEGA A LA ENTREVISTA,Chente Ydrach,3005,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,9130.0,0,1.22,1,1,1,1,182.3,0.198,0.01,,,0.5358,0.417,0.604,3.94,14.57,1.62,0.0,0.11,2.96,0.66,18.07,1.2,12.92,0.127,0.22,2.8,1,0.11,0.0,0.22,0.11,4,1,0,1,485,14,5,0.6,0.462,0.14,0,1.0,0,0,0,0,1,largo,conversacion_larga,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Entertainment
392,gOfl-aPdoB8,Vamos a contar mentiras 🐳🕹️ y más canciones infantiles para bebés con Cleo y Cuquín,Cleo y Cuquin - Canciones infantiles,3686,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,6.4,1,0.44,0,1,1,0,65.5,0.369,0.049,6.4,11.44,0.3895,0.522,0.489,3.99,2.24,2.39,0.0,0.0,0.0,0.0,5.72,0.0,7.21,0.065,0.0,0.0,0,0.0,0.0,0.25,0.0,16,3,0,1,3903,0,7,0.714,0.003,0.6,25,0.045,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_parcial,es,Film & Animation
393,fH-bT12XDy4,Fedelobo Reacciona a: ¿La MAYOR ESTAFA De YOUTUBE? | HISTORIA DE WEREVERTUMORRO CREW (PARTE 3),FedeLive,3279,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,7336.0,0,0.89,1,1,1,1,134.2,0.233,0.018,,,0.5812,0.441,0.635,4.15,17.45,1.29,0.95,0.0,0.95,1.5,12.81,1.09,7.77,0.192,0.41,0.0,0,0.27,0.0,0.14,0.27,7,0,0,0,495,1,9,0.556,0.004,0.26,15,0.753,0,1,0,0,1,largo,lista_ranking,perecedero,pregunta,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
390,NMDLOyqBrRg,"¿Se puede revivir la juventud a los 70 años? ""ACAPULCO LA VIDA VA"" Pelicula completa",MILLION DOLLAR CINEMA STUDIO,5349,entretenimiento,largo,busqueda_semilla,1,youtube_auto,1,6.1,1,0.4,0,1,1,0,60.7,0.814,0.346,6.1,27.53,0.5995,0.472,0.656,4.08,12.38,1.42,0.0,0.0,2.96,0.37,6.65,1.29,9.05,0.187,0.18,0.0,0,0.0,0.0,0.18,0.0,0,0,0,0,1768,0,7,0.714,0.013,0.7,25,0.281,0,1,0,0,0,muy_largo,sin_clasificar,perenne,pregunta,sin_enlaces,bloque_continuo,transcripcion_parcial,es,Film & Animation
328,ydwvM2FqJrA,Mi papá tenia otra familia y me entero en la escuela😥,Layla Robles ,663,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,8.4,1,1.08,1,1,1,1,162.5,0.319,0.043,8.4,25.61,0.522,0.403,0.668,3.9,15.03,0.61,0.0,0.0,0.0,0.56,10.58,1.11,11.14,0.138,0.0,0.0,0,0.0,0.0,0.56,0.0,7,0,0,0,476,0,5,0.4,0.012,1.0,0,0.024,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Film & Animation
341,8siop21pGGI,Imágenes y Recuerdos Que Nos Dejaron Los Años 50 en la Ciudad de México,Ecos Del México De Ayer,1412,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,22.5,1,0.92,1,1,1,1,138.5,0.17,0.021,22.5,0.31,0.6248,0.514,0.69,5.15,5.52,2.21,1.53,0.0,13.5,0.31,3.07,0.0,1.53,0.246,0.0,0.0,0,0.31,0.92,0.0,1.23,2,0,0,0,1041,0,6,1.0,0.002,3.16,20,0.161,0,0,0,0,0,medio,sin_clasificar,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
349,xqNHI_FK5ws,MOTOTONTOS - LAV144 - Dashcams España,Dashcams Spain,619,entretenimiento,medio,chart_canal,1,youtube_auto,1,7.3,1,0.17,0,1,1,0,24.9,1.07,0.429,7.3,23.35,0.5775,0.479,0.763,4.08,31.13,0.78,0.0,3.89,0.0,0.0,0.0,0.0,11.67,0.041,0.0,0.0,0,23.35,0.0,0.0,23.35,4,3,0,1,492,0,4,0.0,,,14,0.556,0,0,0,0,1,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_parcial,es,Entertainment
351,YdayDJOpCi0,Así es una Casa Tradicional en Japón,Marc Vilas,757,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,,0,0.93,1,1,1,1,139.3,0.376,0.077,,,0.6086,0.463,0.745,4.33,7.97,2.73,0.0,0.57,4.55,0.57,6.26,3.41,5.12,0.696,2.28,0.0,0,0.57,0.0,0.0,0.57,3,1,0,1,585,0,3,1.0,0.002,1.02,39,0.133,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
360,GpVOZ5YrW40,Jugamos PING PONG en Kinect 🏓,ElCamacho24,1136,entretenimiento,medio,chart_canal,1,youtube_auto,1,4.3,1,0.5,1,1,0,1,75.2,0.442,0.053,4.3,14.76,0.5624,0.519,0.631,4.22,14.05,3.02,0.0,0.0,4.22,1.41,0.7,0.7,14.05,0.082,0.0,0.0,0,0.7,0.0,0.0,0.7,0,0,0,0,0,0,4,0.0,,,0,0.435,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Entertainment
350,41MSVtBG9ic,⚽️🏆 ¿Cuánto Sabes de Fútbol? 🥅 50 Preguntas de Fútbol para Expertos y Aficionados 🌍⚡,Ultra Top,806,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,,0,0.44,0,1,1,0,66.1,0.202,0.0,,,0.4554,0.493,0.633,4.35,1.13,2.93,23.65,0.0,0.0,0.0,1.13,0.0,0.0,1.0,0.0,2.98,1,3.38,0.0,0.0,3.38,2,0,0,0,1078,4,7,0.333,0.002,1.01,21,0.117,0,1,0,0,0,medio,lista_ranking,perenne,pregunta,solo_enlaces_propios,con_indice,transcripcion_parcial,es,Entertainment
338,kTMIa_Xkv0o,"La Ermita, un barrio con mucha historia.",Crónicas Delirantes,636,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,,0,0.92,1,1,1,1,138.1,0.324,0.091,,,0.571,0.454,0.736,4.3,15.71,2.25,2.73,0.0,0.68,0.0,8.88,1.37,0.68,1.585,0.68,0.0,0,0.68,0.0,0.0,0.68,3,0,0,0,202,0,4,0.75,0.02,3.14,6,0.062,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
344,abOOQ7B4M8g,Quién es  MAKANAKY la REALEZA?! - El problema de la sociedad peruana.,JMB Channel,742,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,,0,1.07,1,1,1,1,159.9,0.221,0.04,,,0.5999,0.474,0.695,4.6,27.31,0.81,0.51,0.0,1.01,1.01,23.27,0.0,7.59,0.062,0.51,0.0,0,0.51,0.0,0.0,0.51,5,1,0,1,765,0,5,0.6,0.016,0.71,27,0.321,1,1,0,0,1,medio,sin_clasificar,perecedero,pregunta,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Comedy
332,TvpBOfUB6jg,"Un perreo especial, mareos y sorpresas: la semana de 'Boomerang' en Las Estrellas Bailan en Hoy",Hoy,768,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,,0,0.72,1,1,1,1,107.3,0.436,0.038,,,0.6115,0.462,0.694,4.24,16.02,1.46,0.0,0.0,4.37,1.46,10.92,0.0,3.64,0.121,0.0,0.0,0,0.0,0.0,0.0,0.0,6,1,0,1,688,0,8,0.375,0.035,0.87,14,0.079,0,0,0,0,0,medio,resumen_evento,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Entertainment
353,vgzQf1HP9rw,Doña Lidia acepta ser cómplice de Chema a cambio de dinero | La rosa de Guadalupe 3/4 | La mula,La Rosa de Guadalupe,635,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,,0,0.86,1,1,1,1,128.6,0.434,0.136,,,0.569,0.45,0.661,3.95,11.76,0.29,0.0,0.0,0.0,0.0,13.23,0.0,8.08,0.058,0.0,0.0,0,0.0,0.0,0.73,0.0,5,0,0,0,613,0,10,0.4,0.056,3.09,5,0.085,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Entertainment
500,GE4egSGxyBQ,PASAMOS 24 HORAS EN UNA CASA ABANDONADA 😳🏚️👻 *paranormal* | El Tío Néstor 💎,El Tío Néstor,606,entretenimiento,medio,busqueda_semilla,1,youtube_auto,1,,0,1.05,1,1,1,1,157.0,0.312,0.048,,,0.58,0.467,0.71,4.33,25.22,1.39,0.0,0.0,4.41,0.0,12.61,0.0,7.57,0.062,0.63,0.0,0,0.63,0.0,0.0,0.63,5,0,0,0,1115,0,6,0.667,0.006,2.21,10,0.654,0,0,0,0,1,medio,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Comedy
